baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	Expected.1	Expected.2	Expected	Essentiality	Uncertainty
1350.23660386401	0.72098571474762	0.473874206233743	1.52147068834548	0.128141761570375	0.495349722620326	PA4517	38	35	11.31	Unchanged	0
239.530759595154	0.91929212834352	1.24890105646038	0.736080831694519	0.461681507311934	0.836403485432714	PA4518	4	4	2.48	Unchanged	0
841.345136322415	1.07596548584716	0.597720180650947	1.80011570744588	0.0718423698860257	0.357862395255167	PA4519	18	20	7.45	Unchanged	0
1580.39969093537	0.0742331995930034	0.512811401748284	0.144757311050274	0.884902487971094	0.981596418752197	PA4520	31	26	12.58	Unchanged	0
594.664061322271	-0.745567275043515	0.94153910518061	-0.791860126617361	0.428442238736387	0.812988026407382	PA4521	12	13	4.97	Unchanged	0.00955792360159002
401.530063473115	-0.13275323565968	1.06409245792674	-0.124757237654267	0.900715742224755	0.983066339855887	PA4522	9	7	3.45	Unchanged	0.00547697480022691
1695.59008650337	1.02273114125547	0.499333704939356	2.04819168251357	0.0405412211188091	0.243553463226157	PA4523	49	40	14.27	Unchanged	0
624.371379455505	0.0277961689053294	0.897568510020472	0.0309682977900989	0.97529482223899	0.996224663435241	PA4524	19	15	5.41	Unchanged	0
376.528380797845	1.38070926353214	1.20547657741216	1.14536382489999	0.252058477049116	0.672276656459066	PA4525	8	6	2.86	Unchanged	0
1289.57270609581	1.84256700799784	0.53275969417729	3.45853304620427	0.000543125639582351	0.0060270538024949	PA4526	47	41	10.43	Unchanged	0
588.871670778488	0.333467380284313	0.741203112255599	0.449900135024419	0.652782450226343	0.912863323724236	PA4528	14	11	5.3	Unchanged	0
432.262685624157	-8.52303771878039	1.2915111807915	-6.59927520995756	4.13172700862676e-11	9.62744255692153e-10	PA4529	0	0	3.64	Reduced	0
154.894227977545	-0.742235353816597	1.58281357350941	-0.46893416018092	0.639116698136935	0.90813011770091	PA4530	4	2	1.47	Unchanged	0.00951835802281675
172.432018491698	-1.27794578680514	1.71491320666789	-0.745195606306055	0.456153478604859	0.831800498477557	PA4531	2	2	1.38	Unchanged	0.0216313964571402
546.455156323792	0.324004252723815	1.03574940659817	0.31282108457873	0.754416595586525	0.947522687551609	PA4532	15	9	4.39	Unchanged	0
317.680238266205	-0.111805343921206	0.988538713160793	-0.113101634192671	0.90994997940901	0.983791775447248	PA4533	9	8	2.86	Unchanged	0.00541343560460261
284.768727832128	1.99428308908949	1.30016077134549	1.53387422005178	0.125060599317462	0.493245380735797	PA4534	9	8	2.43	Unchanged	0
460.085562562854	0.612065880719537	0.935051179191665	0.654580085390254	0.512738149375792	0.861174559134278	PA4535	12	11	4.21	Unchanged	0
352.798888940438	0.151696143735768	1.23484789462447	0.122846015607371	0.902229035009348	0.983066339855887	PA4536	10	9	2.61	Unchanged	0
154.100007512698	1.35105573434308	1.59998125982848	0.844419724320967	0.39843490419043	0.791478549567223	PA4537	8	7	1.24	Unchanged	0
987.09635993966	-1.45341718994233	0.633816431707237	-2.29312008530203	0.0218410923322797	0.151473279201078	PA4538	11	7	8.23	Unchanged	0.0302110985507847
765.53957361234	0.732486967916391	0.65789776224101	1.11337507125926	0.265547376821841	0.686495153569505	PA4539	23	19	6.73	Unchanged	0
1208.2175134996	0.707274957906829	0.504309016647318	1.40246343920012	0.160776900810669	0.54762480771536	PA4540	36	28	10.25	Unchanged	0
2892.25962884497	0.597857777556965	0.369686834745237	1.61720061783906	0.10583498302641	0.450263575610447	PA4541	75	61	25.76	Unchanged	0
1992.1112928441	0.877423660941798	0.472086095002911	1.85860941516693	0.0630825215880789	0.330237805893939	PA4542	57	54	16.39	Unchanged	0
546.394080014555	-0.32725851344428	0.956489472611052	-0.342145442072583	0.732241440963868	0.940511850062262	PA4543	11	12	4.82	Unchanged	0.00624767334068832
797.116393836633	0.428580805654452	0.73119083641776	0.58614083260965	0.5577808785162	0.876581294855108	PA4544	20	20	5.84	Unchanged	0
706.916171028956	-1.53873123619007	0.726279742174471	-2.11864815557589	0.0341202128124655	0.215193052267973	PA4545	6	5	6.11	Unchanged	0.0359264315859203
1246.17554867312	1.87854443251648	0.548724941020257	3.42347192934891	0.000618266369504923	0.0067911743821951	PA4546	39	34	10.14	Unchanged	0
1007.46827154083	1.27309924613988	0.636370165361822	2.0005640041532	0.0454393959771017	0.263321536104557	PA4547	24	21	8.29	Unchanged	0
788.163877811413	0.380368259483717	0.654989215122455	0.580724461871642	0.561426172440094	0.876832639794895	PA4548	23	22	6.85	Unchanged	0
366.116884883625	-1.79990032809627	1.15220818271503	-1.56213118002255	0.11825708890202	0.480010005900399	PA4549	2	3	3.15	Unchanged	0.0635380074538594
439.280540973859	0.971003069233636	1.08934275415703	0.891365977813874	0.372732863619015	0.777434201308724	PA4550	13	10	3.4	Unchanged	0
377.100892953589	1.73814870867536	1.13804902703504	1.52730564974319	0.126685025258917	0.494916117760092	PA4551	8	9	3.12	Unchanged	0
550.552409708565	0.0846416639463133	0.876653191281147	0.0965509106544372	0.923083041897478	0.989347471194584	PA4552	11	9	5.01	Unchanged	0
381.944299951013	1.39427301567687	1.09096857379216	1.27801391274767	0.201244520737208	0.609092791296472	PA4553	15	16	3.3	Unchanged	0
2808.36376857244	0.596311364901385	0.39338497466585	1.51584682513079	0.12955808869903	0.498279693345926	PA4554	55	48	22.37	Unchanged	0
202.283877895824	-4.55266177841867	1.36153712415217	-3.3437661725556	0.000826493667171962	0.00876712996662982	PA4555	2	0	1.98	Reduced	0.000254521131645036
357.369593657797	2.63481109596053	1.18697059540767	2.21977790027359	0.0264338478002454	0.177148132851464	PA4556	17	14	2.67	Unchanged	0
601.827627027276	-8.09349870457479	1.05530321143439	-7.66935854726899	1.72858613614493e-14	5.66264481893595e-13	PA4557	0	1	5.55	Reduced	6.66133814775094e-16
352.283614878243	-1.55209349399129	1.10955358284711	-1.39884501116982	0.161859465272939	0.550103817878047	PA4558	4	4	2.79	Unchanged	0.0369374603381027
358.695228575609	-3.593325794095	1.0323347907732	-3.48077564198304	0.000499964091771187	0.00559096390978663	PA4559	0	1	3.15	Reduced	0.0296057929698254
1860.44821000883	-9.83060945796894	0.786574110264297	-12.4980079177355	7.65454127936729e-36	2.13140701923982e-32	PA4560	0	1	17.27	Reduced	0
702.967041523907	-4.77943596757157	0.873722304118889	-5.47020025131604	4.49527376555839e-08	8.3170031894999e-07	PA4561	2	2	5.88	Reduced	7.06275249410249e-05
1137.79837529175	-10.2660701129714	1.06265232361991	-9.66079863073201	4.42401487234983e-22	5.24198698385451e-20	PA4562	0	0	9.62	Reduced	0
166.397147536115	-6.74077616349638	1.64261333380871	-4.10369015321859	4.06611954180522e-05	0.000539148088769363	PA4563	0	0	1.78	Reduced	9.73507940926766e-11
302.775588907857	1.28286133253353	1.28144254408869	1.00110718069365	0.316774993853211	0.735049975320222	PA4564	7	6	2.76	Unchanged	0
831.608423702171	-0.637308456947425	0.629146248397314	-1.01297346772853	0.311072834253778	0.729723931743592	PA4565	19	16	7.06	Unchanged	0.00840497553518338
807.908699721293	-3.10387927761562	0.690251415338245	-4.49673728824536	6.90041618531101e-06	0.000101662480783061	PA4566	3	3	7.59	Reduced	0.19071924357574
176.074864585497	-6.59745377805705	1.93607310771064	-3.40764703139666	0.000655255957019273	0.00712718832937564	PA4567	0	0	1.54	Reduced	3.02015301656411e-10
221.364666868105	-7.17614331407152	1.61766867003146	-4.43610205662941	9.16024325824414e-06	0.000132159053640315	PA4568	0	0	2.04	Reduced	2.71271893836911e-12
636.48079909563	-9.25066455499068	1.17518757563155	-7.87164938330743	3.49995897386136e-15	1.21820447033962e-13	PA4569	0	0	5.82	Reduced	0
171.836056046383	0.710780073860607	1.60460036052722	0.442963925065472	0.657791828315289	0.915352996473724	PA4570	3	3	1.46	Unchanged	0
1650.68188213163	1.03454664113607	0.569531263687179	1.81648788591228	0.0692955645494791	0.348604391271044	PA4571	54	49	12.98	Unchanged	0
424.368705688443	1.35616674422398	0.942527096237297	1.43886234108069	0.150189529170892	0.53342186731677	PA4572	15	13	3.94	Unchanged	0
278.378632870361	0.659505088231434	1.49703618436779	0.44054051272645	0.659545676862914	0.916191038775148	PA4573	8	10	1.94	Unchanged	0
435.78473264331	1.64250819319496	1.1592285776327	1.41689760318814	0.15651286738008	0.541378980397308	PA4574	11	10	3.16	Unchanged	0
235.346185695306	-0.529767029703958	1.34516399151813	-0.39383081397092	0.69370595290333	0.925560268070721	PA4575	8	6	2.02	Unchanged	0.00749249170428723
1648.58381522538	0.614528217121386	0.460373024754642	1.33484844697168	0.181925953497125	0.58031329704326	PA4576	49	46	14.65	Unchanged	0
205.258492989484	-2.32530190653569	1.42352106470424	-1.63348612408402	0.10236679672541	0.442953139832019	PA4577	3	3	2.04	Unchanged	0.222120638915452
340.636231165483	-0.513013809921289	1.2809416896877	-0.40049739504252	0.688790201752131	0.924811763919844	PA4578	8	6	2.74	Unchanged	0.00736801007838239
1231.10658572529	0.648571763680362	0.485279964398925	1.33648988472807	0.181389204540674	0.58031329704326	PA4579	38	33	11.08	Unchanged	0
402.25115530034	0.904302431277699	0.874113974150311	1.03453606511294	0.300885625610707	0.721406850131381	PA4580	14	13	3.61	Unchanged	0
1097.01565240851	0.548083349249001	0.511847087099213	1.07079509303286	0.284261573769531	0.703891820508011	PA4581	26	23	10.18	Unchanged	0
839.933672377939	-0.426771602665904	0.697874475753539	-0.611530608287532	0.540848361279263	0.870362611370015	PA4582	18	15	7.06	Unchanged	0.00679247675469963
905.731091950763	-0.454548679182941	0.640089386870451	-0.710133129070203	0.477621584006909	0.843868845601039	PA4583	15	12	7.76	Unchanged	0.00696649633382707
621.514936387953	0.701184028473592	0.749269108334701	0.935824019265946	0.3493638025105	0.762983143600383	PA4584	8	7	5.42	Unchanged	0
703.671033092666	-0.761867191223383	0.780448762673772	-0.9761911705943	0.328969737857126	0.743218040619202	PA4585	10	9	6.7	Unchanged	0.00975557250644077
226.866954874131	-0.11602173012411	1.30847726028504	-0.0886692750769209	0.929344751263465	0.989715078405408	PA4586	4	2	2.27	Unchanged	0.0054259521553055
804.445391150662	1.80912413718797	0.680399912631559	2.65891294752064	0.00783932155360826	0.0652573717967779	PA4587	24	22	6.17	Unchanged	0
997.355846832798	-0.0799374291198511	0.595963823656656	-0.134131344801063	0.893298714025828	0.982985770408785	PA4588	19	19	8.7	Unchanged	0.0053231700166253
981.268808014459	0.0466764745826433	0.687180268624381	0.0679246432323818	0.945845621590286	0.992727905510045	PA4589	18	18	8.13	Unchanged	0
368.56333149882	0.380500074942233	0.986513899464245	0.385701686665413	0.699717613539574	0.928801154774954	PA4590	7	7	3.47	Unchanged	0
976.195778047637	0.0428119129103181	0.549701383403606	0.0778821269199616	0.937921816872786	0.990196511500387	PA4591	23	23	8.36	Unchanged	0
1053.49573628843	0.770843401762555	0.542427917670072	1.42109831859985	0.155288178749015	0.539825135738618	PA4592	23	22	9.33	Unchanged	0
814.127741852857	-0.0793058278731678	0.637179615097278	-0.124463849743624	0.900948021497727	0.983066339855887	PA4593	19	14	7.48	Unchanged	0.00532145712499088
521.015771139897	0.144853333977418	0.895174448339343	0.161815760320391	0.871450941670552	0.978969910864452	PA4594	10	9	4.18	Unchanged	0
1241.33958710454	-1.06605638511878	0.53754288528672	-1.98320248355656	0.0473448166046732	0.268760611099555	PA4595	16	17	10.74	Unchanged	0.0150714486304713
325.953522194053	1.3943185907374	1.22399283334594	1.13915584532129	0.254638158350318	0.674387785325158	PA4596	10	8	2.79	Unchanged	0
1108.92475382789	-0.338820872433904	0.597144693622358	-0.567401629877296	0.570441342794553	0.878544870468037	PA4597	17	17	9.14	Unchanged	0.00630510254544925
2345.27898106552	0.670374516122744	0.42437288671646	1.57968272033045	0.114179544780028	0.470400075521314	PA4598	65	53	19.48	Unchanged	0
862.719749386242	-0.335692904924802	0.71187989653754	-0.471558343700327	0.637242065969936	0.907338399197375	PA4599	18	14	7.35	Unchanged	0.00628942222858031
342.861686089568	-3.30077477206382	1.07754488226774	-3.06323646131306	0.00218956968989094	0.021059954409331	PA4600	3	2	3.43	Reduced	0.0966095647795878
3177.09162995267	0.72815496687831	0.357478401835714	2.0369201695518	0.0416580425572162	0.248121539038649	PA4601	86	78	26.64	Unchanged	0
899.2207073848	-4.67940828994253	0.602338152769973	-7.76873964968571	7.9270911512031e-15	2.67551337097273e-13	PA4602	4	2	8.07	Reduced	0.000125212647503758
319.947904351559	-0.246267579682616	1.28989005635842	-0.190921372305071	0.848587195484026	0.971712334946531	PA4603	3	3	2.55	Unchanged	0.00588424133348919
724.206787556835	0.571563501782493	0.708919141315456	0.80624639464793	0.420100792460001	0.808497739488226	PA4604	14	11	6.55	Unchanged	0
134.038534461934	-1.79577309367872	1.65353708986505	-1.08601924001915	0.27747048011173	0.698884262208151	PA4605	2	1	1.12	Unchanged	0.0629418065854622
1477.75826370346	0.194312946962227	0.505239062178686	0.384596048698834	0.700536722054153	0.92905114065675	PA4606	29	27	12.63	Unchanged	0
435.232321174161	-0.715307173467178	1.22073336522307	-0.585965120513003	0.557898954274975	0.876581294855108	PA4607	7	7	3.35	Unchanged	0.00920865721570796
251.499585417019	-0.589383064575083	1.37192794643065	-0.429602054618453	0.667485142246724	0.920173785025717	PA4608	5	3	2.18	Unchanged	0.00797278228667719
943.02167686236	-0.124651484802679	0.597998064572594	-0.208447973643144	0.834879201331124	0.967720360054995	PA4609	24	19	8.7	Unchanged	0.00545199674052921
329.313710425516	0.573605181303232	1.31773074645286	0.43529771377597	0.663346344150858	0.918097553539777	PA4610	10	8	2.73	Unchanged	0
186.76922902419	-0.162056541459418	1.39508063294682	-0.116162849395384	0.907523479266006	0.983791775447248	PA4611	4	4	1.65	Unchanged	0.00557167516646861
352.646588684641	0.758643740521096	0.890681503603397	0.851756477991155	0.394349266712231	0.789123631448226	PA4612	13	13	3.47	Unchanged	0
1223.57588192715	0.53931771473971	0.623671215940777	0.86474684249485	0.387177753143757	0.784782525371688	PA4613	32	25	9.81	Unchanged	0
262.589684386273	1.39420035840226	1.40517582932058	0.992189254405531	0.321105213342317	0.738243116801783	PA4614	11	6	2.17	Unchanged	0
573.206352340666	0.472530769804412	0.766965736371674	0.616104145720823	0.537825786092367	0.868159942825621	PA4615	16	16	4.86	Unchanged	0
708.616136711897	1.72443962708912	0.640411376877523	2.69270610946518	0.00708747131529413	0.0604442997777534	PA4616	22	20	6.33	Unchanged	0
910.8598700059	-0.216789260515443	0.704848509940554	-0.307568587374508	0.758410625848253	0.9486946934746	PA4617	15	13	7.14	Unchanged	0.00576770366559654
667.486711312067	-0.140841149228573	0.717985163246027	-0.196161642939565	0.844483649257183	0.970869243698643	PA4618	11	9	5.8	Unchanged	0.00550242532343337
931.165965870284	0.305953450405804	0.562828418758922	0.543599861358198	0.586716855213217	0.886923498013682	PA4619	25	21	7.91	Unchanged	0
364.747189922092	0.705223356558928	0.967062099507762	0.729243092990501	0.465852975459451	0.839238730183468	PA4620	15	14	3.41	Unchanged	0
2034.45148286645	0.522682388249948	0.423178716357502	1.23513392343765	0.216780665941335	0.625693796834926	PA4621	44	40	17.41	Unchanged	0
894.535113583796	0.501733130069231	0.717143520295648	0.699627223658645	0.484160136575149	0.84607354261889	PA4622	14	16	7.43	Unchanged	0
261.161272108331	-0.437656400622602	1.23114124803407	-0.355488374158097	0.722223752998684	0.937481286878199	PA4623	5	4	2.42	Unchanged	0.00685944596176291
1251.84366994512	0.441186297693233	0.521717338311471	0.845642391569973	0.397752269465943	0.791254747440775	PA4624	35	30	11.26	Unchanged	0
4848.52901771421	1.07137201391666	0.31734085533604	3.37609228657987	0.000735232530460969	0.00790445938636513	PA4625	350	273	39.94	Unchanged	0
723.634052604125	0.0216932613813203	0.739323059558328	0.0293420597408119	0.976591782508221	0.996503064454393	PA4626	23	19	5.89	Unchanged	0
700.417963960077	-0.385598622932933	0.707276947204561	-0.545187602193131	0.585624497441795	0.886627640524108	PA4627	18	13	6.33	Unchanged	0.00655279664631714
1181.39198505617	0.265161467413315	0.687237168976287	0.385836912471281	0.699617455865231	0.928801154774954	PA4628	23	24	9.18	Unchanged	0
419.653296654124	-0.0626927392365922	0.989312577530114	-0.0633700012114562	0.949471874788898	0.992972917017817	PA4629	7	7	3.72	Unchanged	0.00527744197277158
378.042124332089	0.654412848652027	1.15189383818289	0.568119063545269	0.5699541240344	0.878544870468037	PA4630	7	8	2.69	Unchanged	0
699.927241962172	-0.746620687439268	0.664224566875144	-1.12404858939765	0.260992413424434	0.680143542517863	PA4631	13	9	6.22	Unchanged	0.00957049096170681
544.758638474692	-0.209331301302985	0.764520536707852	-0.27380729653699	0.784232716010191	0.954121191390008	PA4632	10	10	4.73	Unchanged	0.00573946643930046
1618.24020812481	-0.173077012141045	0.497901717803944	-0.347612803796746	0.728130989252047	0.940171917260526	PA4633	28	29	13.13	Unchanged	0.00560909931092612
458.891056774731	-0.409183691826819	0.884613423126495	-0.462556503360121	0.643682292582286	0.909121655437674	PA4634	7	6	4.07	Unchanged	0.0066875003903859
507.166694797336	0.996904001365637	0.757061621856275	1.3168069448842	0.18790334435071	0.588689877588657	PA4635	22	22	4.62	Unchanged	0
190.992301259923	-2.54962008048699	1.49462998494678	-1.70585369366704	0.0880353231759755	0.404866956508776	PA4635a	2	2	1.63	Unchanged	0.366906286982921
131.681363458765	1.11531113952434	1.69638399977973	0.657463840539148	0.510882714026778	0.859548590457742	PA4636a	5	5	1.16	Unchanged	0
796.22675879307	-9.7015908676705	1.09335487502495	-8.87323145419653	7.10534468205374e-19	4.16522784572182e-17	PA4636	0	0	7.02	Reduced	0
164.9681449051	-0.813471240127117	1.53225819334312	-0.53089697523644	0.595490173952853	0.889396016796751	PA4637	1	1	1.59	Unchanged	0.0104286311834988
159.262523317838	1.27332381206368	1.52435836010545	0.835317892031373	0.403538746074138	0.796710852570843	PA4637a	5	5	1.67	Unchanged	0
483.499982208912	-0.238687767750253	1.06705237130453	-0.223688896786242	0.822999386129004	0.963769544660247	PA4639	11	8	3.85	Unchanged	0.00585351266412926
1148.21500495138	-1.89793919703833	0.56014357738094	-3.38830841533972	0.000703251390964147	0.00758993603930103	PA4640	12	13	9.36	Unchanged	0.0797468314210446
250.054496432037	-0.759457437445872	1.41249094090755	-0.53767243063372	0.590803215800181	0.889396016796751	PA4642	5	4	1.82	Unchanged	0.00972591877044637
371.940204964382	1.24207659204831	0.874765352425918	1.41989687703538	0.155637705260541	0.540523469157114	PA4643	11	12	3.38	Unchanged	0
351.87335656805	0.176641731646504	1.18662220655251	0.148860969119817	0.881663340117652	0.98145294853417	PA4644	8	8	2.94	Unchanged	0
396.034825084318	0.619746786823145	1.09695994828634	0.564967561296386	0.572095828406246	0.879044356499271	PA4645	8	8	3.51	Unchanged	0
508.774432536232	-0.0304029874522457	0.900036994711214	-0.0337797086463105	0.973052816864734	0.995704676624548	PA4646	9	9	4.45	Unchanged	0.0051975003593312
918.847688623996	0.539114978403447	0.544311174716897	0.990453629183432	0.321952443618774	0.738752846523672	PA4647	25	20	8.05	Unchanged	0
374.141439786833	1.22863817346312	0.9553767546594	1.28602477239582	0.198434416302509	0.604530232160106	PA4648	17	16	3.55	Unchanged	0
413.734570506274	1.29011431625392	1.19931277611073	1.0757113089695	0.282056388121266	0.702491961291292	PA4649	14	15	3.34	Unchanged	0
372.724837575584	1.54660853945289	1.06103757124891	1.45763786444662	0.144940387042359	0.524625035079312	PA4650	15	14	3.46	Unchanged	0
666.798591821769	-0.0916337277423089	0.814471258862405	-0.112507012058714	0.910421410225187	0.983919432086953	PA4651	18	16	5.26	Unchanged	0.00535541997007449
1719.55150141659	0.0116407620329263	0.536246089847761	0.0217078730331275	0.982680983481429	0.997834623456186	PA4652	43	39	14.74	Unchanged	0
688.283733771622	-0.314612656553893	0.74425825880422	-0.422719738521105	0.672499752562493	0.922662087195265	PA4653	14	12	5.58	Unchanged	0.00618651242435309
1069.10307499676	0.221930308068192	0.563907375301497	0.393558087353505	0.693907330326901	0.925597586249224	PA4654	27	23	9.09	Unchanged	0
657.458322517936	-5.33685062904949	0.793887633359242	-6.72242569955049	1.78723880563935e-11	4.36540917044104e-10	PA4655	1	1	6.16	Reduced	2.36536862463499e-06
605.954858438015	-0.254125870879616	0.718870293551627	-0.353507264327325	0.723708183741684	0.937481286878199	PA4656	21	14	5.93	Unchanged	0.00591666821565351
701.104358850195	1.46550964185769	0.696275044308103	2.10478553531096	0.0353099808444786	0.220203004840875	PA4657	33	29	6.27	Unchanged	0
679.140761569939	0.509145745574944	0.774375641282956	0.65749194374375	0.51086464943674	0.859548590457742	PA4658	16	15	6.02	Unchanged	0
606.526026427881	0.564412921433613	0.623564123096605	0.905140146021794	0.365391146112996	0.776965432652757	PA4659	14	14	5.59	Unchanged	0
932.580719337117	0.485105891021298	0.600785600811829	0.807452592681624	0.419405776962183	0.808497739488226	PA4660	30	29	8.68	Unchanged	0
349.494764827752	-0.21972913917897	1.10207644913627	-0.199377401949908	0.841967536244981	0.970187711431471	PA4661	7	7	3.01	Unchanged	0.0057789709554309
543.342254378892	-1.11150788829289	0.801563138343876	-1.38667540349897	0.165540764048298	0.55670079407305	PA4662	1	1	4.98	Unchanged	0.0162214966143366
526.569931359122	-2.29513019121293	0.904634485081901	-2.53708014569569	0.0111781360252095	0.0869427926318321	PA4663	3	3	4.24	Unchanged	0.2068113405007
539.186131427885	-7.78803765191552	1.09314303016711	-7.1244452345133	1.0450072996167e-12	2.73222800542976e-11	PA4664	0	1	4.7	Reduced	1.24344978758018e-14
797.477500305887	-5.93315982221074	0.823556363143077	-7.20431543940359	5.83361777527581e-13	1.56189506685149e-11	PA4665	0	1	6.82	Reduced	4.25003343629271e-08
927.13264173557	-3.80176451840359	0.609451831156301	-6.23800655613846	4.4318208764777e-10	9.60342819498221e-09	PA4666	2	1	8.28	Reduced	0.0116364826887734
1393.83112123507	-0.198045503984779	0.53003689320526	-0.373644752890973	0.708668633590287	0.932952410132118	PA4667	38	35	11.76	Unchanged	0.0056976691523617
437.74577231844	-2.21276103314716	1.16433026454812	-1.90045822952642	0.057373011596557	0.309603005408165	PA4668	0	1	3.76	Unchanged	0.169774628395136
580.198665874544	-9.06504842983133	1.20979408025951	-7.49305074123589	6.72908707573312e-14	2.03664597417162e-12	PA4669	0	0	5.47	Reduced	0
588.296504886374	-9.18424432845248	1.14452150568299	-8.02452752774779	1.01917434607218e-15	3.70966139429803e-14	PA4670	0	0	5.56	Reduced	0
449.106063388777	-0.670868948964589	0.910829005531921	-0.736547633957709	0.461397490035969	0.836224140854389	PA4671	10	12	3.69	Unchanged	0.00873463879196379
400.271233549973	-8.23837044202403	1.42541909048707	-5.77961281492937	7.4872734103328e-09	1.442789813915e-07	PA4672	0	0	3.6	Reduced	2.22044604925031e-16
884.85945962945	0.693675477403121	0.734556840574176	0.944345541538896	0.344993100698663	0.75850819712113	PA4673	25	23	6.96	Unchanged	0
210.741630742369	-7.0427532309257	1.68589722397784	-4.17745111075541	2.94794000106785e-05	0.000398472763736574	PA4674	0	0	1.95	Reduced	8.31046342852915e-12
1630.9974664882	-0.542300755427083	0.395353354637196	-1.37168623730216	0.170161134616596	0.563393197788243	PA4675	29	23	14.43	Unchanged	0.00758853336935206
452.90674283586	1.41894473491373	0.708892320523457	2.00163648812834	0.0453238416940268	0.262925494160453	PA4676	15	14	4.05	Unchanged	0
892.904313630587	-1.31606169914548	0.614055124474594	-2.14323054509405	0.0320945907298112	0.205915640292994	PA4677	17	16	7.97	Unchanged	0.0231984813689103
319.233767152872	-1.08280499269186	1.19113096634868	-0.909056202284047	0.363320459856503	0.776965432652757	PA4678	5	6	2.67	Unchanged	0.0154814740097948
566.579212090941	-9.0066115310205	1.22617936532876	-7.34526431098903	2.05352887874521e-13	5.92544161955031e-12	PA4679	0	0	4.6	Reduced	0
349.606211890838	-0.104473909682073	1.11669721012277	-0.0935561661075402	0.92546173120344	0.989715078405408	PA4680	6	7	3.06	Unchanged	0.00539199470894769
781.266462083279	0.26365972320049	0.660441808889285	0.399217190147163	0.689733177987635	0.924811763919844	PA4681	25	21	6.42	Unchanged	0
749.443308400697	0.962742038627602	0.68566500856931	1.40409970845156	0.160289160433397	0.546794796818075	PA4682	25	25	6.62	Unchanged	0
423.438694652937	0.665214281541914	0.86790487149993	0.766459900602099	0.44340270282161	0.823921492985736	PA4683	8	10	3.81	Unchanged	0
925.079026800698	-0.289148530995479	0.722230619449307	-0.400354849557544	0.688895174340039	0.924811763919844	PA4684	17	19	7.92	Unchanged	0.00606843633608856
468.943007006177	-8.82425902137285	1.16580415230595	-7.56924651873863	3.7539518353841e-14	1.18111625826294e-12	PA4685	0	0	4.5	Reduced	0
2000.15776899473	0.465609941398836	0.413132901791987	1.12702217465427	0.259733105656498	0.679405197464085	PA4686	50	46	17.23	Unchanged	0
712.348745978887	0.962891545906474	0.687581896002459	1.40040270330653	0.161392760967247	0.549386482779094	PA4687	16	15	6.32	Unchanged	0
1156.14993039509	-0.725862137104205	0.532391712843039	-1.36339863974969	0.172756909565335	0.567935790654871	PA4688	26	22	10.39	Unchanged	0.00932794677463233
1618.42493442025	-0.365587415083491	0.515544771547206	-0.70912835365651	0.478244829230391	0.844329223595409	PA4689	28	26	13.18	Unchanged	0.00644375070912995
404.499831923172	0.77924898864622	0.789766205609926	0.986683126108716	0.3237980047167	0.738895223181827	PA4690	10	9	3.63	Unchanged	0
428.317247520715	-0.0137668358151418	0.823924601304382	-0.0167088539331719	0.986668883730624	0.998421035363807	PA4690a	7	6	4.37	Unchanged	0.00515912572062893
418.116988087966	2.79003080902324	0.806399520666522	3.45986169078717	0.000540452908497592	0.00601956449484618	PA4691	29	27	3.73	Unchanged	0
713.283887800526	0.88090795740231	0.566731360152588	1.55436600008359	0.120097138507264	0.483252141869184	PA4692	24	21	6.64	Unchanged	0
596.945591976425	-1.32301996253832	0.902935415650061	-1.46524318307509	0.142854581765697	0.519293189199196	PA4693	2	2	4.8	Unchanged	0.023500326239828
696.896874338934	1.56005378775339	0.748882879477628	2.08317459312407	0.0372353120841054	0.228373846912316	PA4694	26	21	6.05	Unchanged	0
365.546871271504	1.63232402980277	1.1697617280646	1.39543292504832	0.162885328397655	0.55166621236992	PA4695	10	11	2.98	Unchanged	0
1174.25338342508	0.635092116268165	0.539956225341033	1.17619185864011	0.239518217083414	0.658202875735537	PA4696	33	29	10.35	Unchanged	0
336.071905739433	-0.206978627911589	1.01034785619433	-0.204858778729153	0.837682461943186	0.967772472303364	PA4697	9	7	2.88	Unchanged	0.00573066104353726
275.847223933272	-2.2135493349156	1.26058893004493	-1.75596444023723	0.0790944805530109	0.380049320275856	PA4698	2	2	2.48	Unchanged	0.170097548123162
582.08710441839	-0.199730034134403	0.795739635327654	-0.250999227972554	0.801814706075702	0.959847780954645	PA4699	20	16	4.88	Unchanged	0.00570383717695067
1729.08967867845	0.158947316813393	0.464069242332788	0.342507760295414	0.731968804905611	0.940511850062262	PA4700	49	44	14.35	Unchanged	0
1197.67925181501	0.75375147264277	0.568583534720882	1.32566531848796	0.184950579971874	0.583251981438204	PA4701	35	29	9.76	Unchanged	0
286.375210650743	0.315729339925594	1.25476008646268	0.251625265524403	0.80133072777829	0.959847780954645	PA4702	6	6	2.47	Unchanged	0
178.942970022827	2.13221033121245	1.46293163655239	1.4574914356472	0.144980773745207	0.524625035079312	PA4703	10	9	1.56	Unchanged	0
632.044041425071	0.734137435828678	0.794061811375314	0.924534369128208	0.355208165785354	0.767917032320899	PA4704	14	16	5.14	Unchanged	0
623.685683228565	0.506810076627332	0.808686593855293	0.626707652232975	0.530850886896496	0.865829001744992	PA4705	19	18	5.28	Unchanged	0
